,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
3513,12546,JIM BEAM BRANDS COMPANY,2037,Jim Beam Honey,0.73,0.99,50,23706,17305.38,22688,22461.12,5511.33,1184.28,123880.97,5155.74,22.95,0.96,1.3,0.7300000000000001,Large,743.14
3514,12546,JIM BEAM BRANDS COMPANY,2155,McClelland Islay Single Malt,24.05,37.99,1750,2910,69985.5,1940,70844.6,54189.19,3566.69,123880.97,859.1,1.21,0.67,1.01,24.05,Large,23328.5
3515,12546,JIM BEAM BRANDS COMPANY,2195,Tangle Ridge Canadian Whisky,13.38,16.99,750,13,173.94,14,237.86,50.97,11.03,123880.97,63.92,26.87,1.08,1.37,13.379999999999999,Small,-13.38
3516,12546,JIM BEAM BRANDS COMPANY,2339,Alberta Rye Dark Batch,15.82,25.99,750,41,648.62,267,5871.33,4419.99,210.54,123880.97,5222.71,88.95,6.51,9.05,15.82,Medium,-3575.32
3517,12546,JIM BEAM BRANDS COMPANY,2396,Auchentoshan Classic Scotch,20.15,29.99,750,1,20.15,12,359.88,299.9,9.47,123880.97,339.73,94.4,12.0,17.86,20.15,Small,-221.64999999999998
3518,12546,JIM BEAM BRANDS COMPANY,2505,Bowmore Legend Single Malt,16.78,26.99,750,7,117.46,9,242.91,215.92,7.1,123880.97,125.45,51.64,1.29,2.07,16.779999999999998,Small,-33.56
3519,12546,JIM BEAM BRANDS COMPANY,2765,Laphroaig 18 Yr Single Malt,60.14,79.99,750,18,1082.52,41,3429.59,1949.76,32.31,123880.97,2347.07,68.44,2.28,3.17,60.14,Small,-1383.22
3520,12546,JIM BEAM BRANDS COMPANY,2792,Jim Beam Apple,0.78,0.99,50,23423,18269.94,23678,23441.22,5100.48,1237.29,123880.97,5171.28,22.06,1.01,1.28,0.7799999999999999,Large,-198.9
3521,12546,JIM BEAM BRANDS COMPANY,2800,Laphroaig 15 Yr Single Malt,59.69,81.99,750,800,47752.0,638,52167.62,43912.63,503.2,123880.97,4415.62,8.46,0.8,1.09,59.69,Large,9669.779999999999
3522,12546,JIM BEAM BRANDS COMPANY,2953,Bowmore Mizurana,746.26,999.99,750,3,2238.78,5,4999.95,1999.98,3.93,123880.97,2761.17,55.22,1.67,2.23,746.2600000000001,Small,-1492.52
3523,12546,JIM BEAM BRANDS COMPANY,2969,Laphroaig 32 Yr Old Scotch,875.91,1199.99,750,9,7883.19,12,14399.88,5999.95,9.45,123880.97,6516.69,45.26,1.33,1.83,875.91,Small,-2627.73
3524,12546,JIM BEAM BRANDS COMPANY,2988,Sauza 901 Silver Tequila,18.51,24.99,750,708,13105.08,512,13229.88,11595.52,403.98,123880.97,124.8,0.94,0.72,1.01,18.51,Large,3627.9600000000005
3525,12546,JIM BEAM BRANDS COMPANY,2995,Jim Beam Maple,17.51,23.99,1750,6,105.06,50,1199.5,743.69,91.9,123880.97,1094.44,91.24,8.33,11.42,17.51,Small,-770.44
3526,12546,JIM BEAM BRANDS COMPANY,3008,Pinnacle Red Liquorice,11.31,20.99,1750,17,192.27,53,826.47,361.77,97.4,123880.97,634.2,76.74,3.12,4.3,11.31,Small,-407.16
3527,12546,JIM BEAM BRANDS COMPANY,3068,Pinnacle Coconut Vodka,7.41,12.99,750,6,44.46,6,77.94,12.99,4.72,123880.97,33.48,42.96,1.0,1.75,7.41,Small,0.0
3528,12546,JIM BEAM BRANDS COMPANY,3121,Pinnacle Rainbow Sherbet,6.93,9.99,750,26,180.18,309,2936.41,2015.38,243.66,123880.97,2756.23,93.86,11.88,16.3,6.930000000000001,Medium,-1961.1899999999998
3529,12546,JIM BEAM BRANDS COMPANY,3125,Pinnacle Strawbery Shortcake,7.03,9.99,750,71,499.13,346,3289.04,2311.07,272.83,123880.97,2789.91,84.82,4.87,6.59,7.03,Medium,-1933.25
3530,12546,JIM BEAM BRANDS COMPANY,3131,Pinnacle Key Lime Whipped,9.28,12.99,750,12,111.36,30,389.7,363.72,23.68,123880.97,278.34,71.42,2.5,3.5,9.28,Small,-167.04
3531,12546,JIM BEAM BRANDS COMPANY,3170,Pinnacle Orange Whipped,7.03,12.99,750,3,21.09,11,104.39,56.94,8.66,123880.97,83.3,79.8,3.67,4.95,7.03,Small,-56.24
3532,12546,JIM BEAM BRANDS COMPANY,3197,Pinnacle Vodka 100 Proof,15.32,20.99,1750,1798,27545.36,2357,45556.43,30937.19,4332.33,123880.97,18011.07,39.54,1.31,1.65,15.32,Large,-8563.880000000001
3533,12546,JIM BEAM BRANDS COMPANY,3236,Pinnacle Pecan Pie,6.78,12.99,750,308,2088.24,691,6561.09,3334.49,544.64,123880.97,4472.85,68.17,2.24,3.14,6.779999999999999,Medium,-2596.7400000000002
3534,12546,JIM BEAM BRANDS COMPANY,3250,Pinnacle Cake Vodka,7.41,12.99,750,2,14.82,9,85.41,37.96,7.09,123880.97,70.59,82.65,4.5,5.76,7.41,Small,-51.870000000000005
3535,12546,JIM BEAM BRANDS COMPANY,3268,Pinnacle CranApple Vodka,7.63,12.99,750,1540,11750.2,1870,18768.3,13522.09,1473.99,123880.97,7018.1,37.39,1.21,1.6,7.630000000000001,Large,-2517.9
3536,12546,JIM BEAM BRANDS COMPANY,3333,Pinnacle Atomic Hots,9.77,12.99,750,1,9.77,1,12.99,12.99,0.79,123880.97,3.22,24.79,1.0,1.33,9.77,Small,0.0
3537,12546,JIM BEAM BRANDS COMPANY,3361,Pinnacle Double Espresso,9.84,12.99,750,140,1377.6,109,1415.91,1065.18,85.91,123880.97,38.31,2.71,0.78,1.03,9.84,Medium,305.04
3538,12546,JIM BEAM BRANDS COMPANY,3404,Skinnygirl Vodka,13.33,19.99,750,280,3732.4,623,9566.27,4867.87,490.75,123880.97,5833.87,60.98,2.23,2.56,13.33,Medium,-4572.19
3539,12546,JIM BEAM BRANDS COMPANY,3406,Skinnygirl Tangerine Vodka,10.78,14.99,750,1,10.78,145,2173.55,959.36,114.26,123880.97,2162.77,99.5,145.0,201.63,10.78,Small,-1552.32
3540,12546,JIM BEAM BRANDS COMPANY,3530,Pinnacle Peach Vodka,6.93,9.99,750,41,284.13,198,1901.52,1283.16,156.06,123880.97,1617.39,85.06,4.83,6.69,6.93,Medium,-1088.01
3541,12546,JIM BEAM BRANDS COMPANY,3561,Pinnacle Cinnabon Vodka,7.74,9.99,750,12,92.88,12,155.88,12.99,9.45,123880.97,63.0,40.42,1.0,1.68,7.739999999999999,Small,0.0
3542,12546,JIM BEAM BRANDS COMPANY,3572,Pinnacle Habanero Vodka,7.68,10.99,750,62,476.16,188,1878.12,869.13,148.12,123880.97,1401.96,74.65,3.03,3.94,7.680000000000001,Medium,-967.68
3543,12546,JIM BEAM BRANDS COMPANY,3618,Pinnacle Mimosa Vodka,7.29,10.99,750,25,182.25,164,1638.36,1018.98,129.28,123880.97,1456.11,88.88,6.56,8.99,7.29,Medium,-1013.3100000000001
3544,12546,JIM BEAM BRANDS COMPANY,3732,Pinnacle Raspberry Vodka,11.93,15.99,1750,2486,29657.98,2441,39031.59,24688.56,4486.23,123880.97,9373.61,24.02,0.98,1.32,11.93,Large,536.85
3545,12546,JIM BEAM BRANDS COMPANY,3737,Pinnacle Blueberry Vodka,12.4,15.99,1750,2586,32066.4,2381,38072.19,23585.25,4375.8,123880.97,6005.79,15.77,0.92,1.19,12.4,Large,2542.0
3546,12546,JIM BEAM BRANDS COMPANY,3797,Skinnygirl Sweet'Arita,12.77,16.99,1750,1906,24339.62,1356,24436.44,15533.38,2492.23,123880.97,96.82,0.4,0.71,1.0,12.77,Large,7023.5
3547,12546,JIM BEAM BRANDS COMPANY,3903,Skinnygirl Wh Cherry Vodka,11.59,19.99,750,239,2770.01,516,7476.84,3057.39,406.48,123880.97,4706.83,62.95,2.16,2.7,11.590000000000002,Medium,-3210.43
3548,12546,JIM BEAM BRANDS COMPANY,3915,Sauza Silver Tequila,9.48,14.99,750,7615,72190.2,5438,73013.62,50679.35,4285.64,123880.97,823.42,1.13,0.71,1.01,9.48,Large,20637.96
3549,12546,JIM BEAM BRANDS COMPANY,4043,Calico Jack Cherry Rum,12.14,16.99,1750,12,145.68,12,203.88,16.99,22.05,123880.97,58.2,28.55,1.0,1.4,12.14,Small,0.0
3550,12546,JIM BEAM BRANDS COMPANY,4044,Calico Jack Mango Rum,9.62,12.99,1750,622,5983.64,1242,14888.58,8890.65,2282.64,123880.97,8904.94,59.81,2.0,2.49,9.620000000000001,Large,-5964.4
3551,12546,JIM BEAM BRANDS COMPANY,4060,Sauza Cucumber Chili Tequila,9.35,14.99,750,153,1430.55,475,5554.25,3586.54,374.48,123880.97,4123.7,74.24,3.1,3.88,9.35,Medium,-3010.7
3552,12546,JIM BEAM BRANDS COMPANY,4073,Calico Jack Pin/Coc Rum,5.9,9.99,750,30,177.0,184,1378.16,958.72,145.07,123880.97,1201.16,87.16,6.13,7.79,5.9,Medium,-908.6
3553,12546,JIM BEAM BRANDS COMPANY,4208,Conch Republic Dark Rum,9.05,12.49,1750,12,108.6,16,199.84,49.96,29.39,123880.97,91.24,45.66,1.33,1.84,9.049999999999999,Small,-36.2
3554,12546,JIM BEAM BRANDS COMPANY,4295,Ronrico Silver Rum,5.75,7.99,750,1,5.75,1,7.99,7.99,0.79,123880.97,2.24,28.04,1.0,1.39,5.75,Small,0.0
3555,12546,JIM BEAM BRANDS COMPANY,4297,Ronrico Silver Traveler,5.42,7.99,750,2435,13197.7,3312,21652.88,15515.51,2610.53,123880.97,8455.18,39.05,1.36,1.64,5.42,Large,-4753.34
3556,12546,JIM BEAM BRANDS COMPANY,4343,Cruzan Blueberry Lemonade,6.47,8.99,750,8979,58094.13,6142,61655.58,37361.83,4838.0,123880.97,3561.45,5.78,0.68,1.06,6.47,Large,18355.39
3557,12546,JIM BEAM BRANDS COMPANY,4815,Courvoisier Rose,13.5,25.99,750,3,40.5,30,554.7,277.35,23.64,123880.97,514.2,92.7,10.0,13.7,13.5,Small,-364.5
3558,12546,JIM BEAM BRANDS COMPANY,5073,DeKuyper O3 Orange Liqueur,15.38,19.99,750,10,153.8,8,159.92,79.96,6.3,123880.97,6.12,3.83,0.8,1.04,15.38,Small,30.76
3559,12546,JIM BEAM BRANDS COMPANY,5250,DeKuyper Buttershots Trav,7.14,9.99,750,1,7.14,16,175.84,175.84,12.64,123880.97,168.7,95.94,16.0,24.63,7.14,Small,-107.1
3560,12546,JIM BEAM BRANDS COMPANY,5325,Hornitos Spiced Honey Liquer,12.94,21.99,750,91,1177.54,187,3364.13,1924.93,147.31,123880.97,2186.59,65.0,2.05,2.86,12.94,Medium,-1242.24
3561,12546,JIM BEAM BRANDS COMPANY,5537,DeKuyper Pomegranate,7.19,9.99,750,40,287.6,60,599.4,469.53,47.33,123880.97,311.8,52.02,1.5,2.08,7.19,Medium,-143.8
3562,12546,JIM BEAM BRANDS COMPANY,5662,Skinnygirl W Peach Margarita,7.19,9.99,750,3624,26056.56,2727,28577.73,21110.01,2149.5,123880.97,2521.17,8.82,0.75,1.1,7.19,Large,6449.43
3563,12546,JIM BEAM BRANDS COMPANY,5678,Skinnygirl Pina Colada,6.93,12.99,750,130,900.9,331,3249.69,1320.12,260.76,123880.97,2348.79,72.28,2.55,3.61,6.93,Medium,-1392.9299999999998
3564,12546,JIM BEAM BRANDS COMPANY,5837,Leroux Cherry Brandy,6.24,7.99,750,12,74.88,12,95.88,87.89,9.47,123880.97,21.0,21.9,1.0,1.28,6.239999999999999,Small,0.0
3565,12546,JIM BEAM BRANDS COMPANY,6064,Sauza Sprklg Wild Berry Marg,4.99,6.99,750,1,4.99,4,27.96,27.96,3.16,123880.97,22.97,82.15,4.0,5.6,4.99,Small,-14.97
3566,12546,JIM BEAM BRANDS COMPANY,6066,Sauza Sparkling Margarita,5.38,6.99,750,1,5.38,17,118.83,97.86,13.4,123880.97,113.45,95.47,17.0,22.09,5.38,Small,-86.08
3567,12546,JIM BEAM BRANDS COMPANY,8119,Pinnacle Grape Vodka,10.39,12.99,750,12,124.68,12,155.88,155.88,9.48,123880.97,31.2,20.02,1.0,1.25,10.39,Small,0.0
3568,12546,JIM BEAM BRANDS COMPANY,8152,Skinnygirl Mojito RTD,7.24,9.99,750,707,5118.68,1449,15080.51,11959.53,1142.47,123880.97,9961.83,66.06,2.05,2.95,7.24,Large,-5372.08
3569,12546,JIM BEAM BRANDS COMPANY,8298,Skinnygirl Grapefruit Marg,7.8,9.99,750,2459,19180.2,1945,20485.55,13214.55,1532.72,123880.97,1305.35,6.37,0.79,1.07,7.800000000000001,Large,4009.2
3570,12546,JIM BEAM BRANDS COMPANY,8565,Skinnygirl Sprklng Margarita,7.87,9.99,750,63,495.81,251,3250.49,1743.65,197.86,123880.97,2754.68,84.75,3.98,6.56,7.87,Medium,-1479.56
3571,12546,JIM BEAM BRANDS COMPANY,8986,Sauza Blue Silver VAP,12.02,15.99,750,992,11923.84,793,13188.07,10121.9,625.29,123880.97,1264.23,9.59,0.8,1.11,12.02,Large,2391.98
3572,12546,JIM BEAM BRANDS COMPANY,16180,Skinnygirl Sangria,6.84,10.99,750,2277,15574.68,1694,18799.06,12161.06,187.9,123880.97,3224.38,17.15,0.74,1.21,6.84,Large,3987.72
3573,12546,JIM BEAM BRANDS COMPANY,17457,Skinnygirl White Wine,5.84,8.99,750,2519,14710.96,1728,16371.72,9167.39,192.06,123880.97,1660.76,10.14,0.69,1.11,5.84,Large,4619.44
3574,12546,JIM BEAM BRANDS COMPANY,17458,Skinnygirl Rose Wine,6.03,8.99,750,1573,9485.19,1024,9562.76,6158.46,113.5,123880.97,77.57,0.81,0.65,1.01,6.03,Large,3310.4700000000003
3575,12546,JIM BEAM BRANDS COMPANY,17459,Skinnygirl Red Wine,6.07,8.99,750,1047,6355.29,747,7132.53,3791.04,83.1,123880.97,777.24,10.9,0.71,1.12,6.07,Large,1821.0
3576,17031,FLAG HILL WINERY & VINEYARD,1987,White Mountain Moonshine,13.66,18.99,375,492,6720.72,618,8985.82,5748.12,242.24,1573.31,2265.1,25.21,1.26,1.34,13.66,Large,-1721.16
3577,17031,FLAG HILL WINERY & VINEYARD,32807,Flag Hill De Chaunac Red NH,7.58,12.99,750,23,174.34,94,1221.06,636.51,10.46,1573.31,1046.72,85.72,4.09,7.0,7.58,Small,-538.18
3578,17031,FLAG HILL WINERY & VINEYARD,37398,Flag Hill Heritage Rd NH,8.61,12.49,375,2,17.22,4,49.96,37.47,0.23,1573.31,32.74,65.53,2.0,2.9,8.61,Small,-17.22
3579,17031,FLAG HILL WINERY & VINEYARD,41215,Flag Hill Wild Blueberry Fr,9.86,14.49,750,15,147.9,73,1057.77,521.64,8.14,1573.31,909.87,86.02,4.87,7.15,9.860000000000001,Small,-571.88
3580,17032,JEWELL TOWNE VINEYARDS,18562,Jewell Towne Vyds So Hampton,7.99,11.99,750,1507,12040.93,931,13095.19,8905.18,103.08,283.61,1054.26,8.05,0.62,1.09,7.99,Large,4602.24
3581,17033,SEA BREEZE CELLARS LLC,685,Caravan Cab Svgn,32.46,49.99,750,90,2921.4,127,6348.73,3599.28,14.09,549.55,3427.33,53.98,1.41,2.17,32.46,Medium,-1201.02
3582,17033,SEA BREEZE CELLARS LLC,11077,Nova 06 Marilyn Merlot Napa,19.99,28.99,750,18,359.82,24,695.76,231.92,2.69,549.55,335.94,48.28,1.33,1.93,19.99,Small,-119.94
3583,17033,SEA BREEZE CELLARS LLC,11088,Gruet Blanc de Noir,6.84,9.99,375,36,246.24,32,319.68,119.88,1.83,549.55,73.44,22.97,0.89,1.3,6.84,Medium,27.36
3584,17033,SEA BREEZE CELLARS LLC,21643,Gruet Bl de Bl 25th Annivrsy,12.25,18.99,750,16,196.0,27,512.73,227.88,3.01,549.55,316.73,61.77,1.69,2.62,12.25,Small,-134.75
3585,17035,PERNOD RICARD USA,176,Seagrams Twisted Lime Gin,13.59,16.99,1750,12,163.08,12,203.88,33.98,22.04,123780.22,40.8,20.01,1.0,1.25,13.590000000000002,Small,0.0
3586,17035,PERNOD RICARD USA,613,Beefeater 24,20.46,25.99,1000,6,122.76,7,181.93,155.94,7.35,123780.22,59.17,32.52,1.17,1.48,20.46,Small,-20.46
3587,17035,PERNOD RICARD USA,866,Absolut Hibiskus,15.93,21.99,1000,7,111.51,7,153.93,87.96,7.35,123780.22,42.42,27.56,1.0,1.38,15.930000000000001,Small,0.0
3588,17035,PERNOD RICARD USA,899,Absolut Mandrin,14.5,19.99,1000,140,2030.0,104,2102.96,1565.22,109.2,123780.22,72.96,3.47,0.74,1.04,14.5,Medium,522.0
3589,17035,PERNOD RICARD USA,904,Malibu Rum,12.22,17.99,1000,4349,53144.78,3053,53750.47,25210.68,3205.65,123780.22,605.69,1.13,0.7,1.01,12.219999999999999,Large,15837.12
3590,17035,PERNOD RICARD USA,994,Absolut Apeach,14.81,21.99,1000,136,2014.16,96,2031.04,1305.38,100.8,123780.22,16.88,0.83,0.71,1.01,14.81,Medium,592.4
3591,17035,PERNOD RICARD USA,1013,Kahlua Pumpkin Spice Liqueur,10.29,13.99,750,331,3405.99,610,10125.9,4824.25,480.68,123780.22,6719.91,66.36,1.84,2.97,10.29,Medium,-2870.91
3592,17035,PERNOD RICARD USA,1033,Chivas Regal w/ 2 Glasses,23.07,31.99,750,6,138.42,85,2844.15,2404.28,67.09,123780.22,2705.73,95.13,14.17,20.55,23.069999999999997,Small,-1822.53
3593,17035,PERNOD RICARD USA,1037,JP Wiser's Rye w/ 2 Glasses,15.5,24.99,750,23,356.5,82,1723.18,1127.47,64.65,123780.22,1366.68,79.31,3.57,4.83,15.5,Small,-914.5
3594,17035,PERNOD RICARD USA,1181,Kahlua Peppermint Mocha,11.02,13.99,750,69,760.38,197,3825.03,2844.54,155.37,123780.22,3064.65,80.12,2.86,5.03,11.02,Medium,-1410.56
3595,17035,PERNOD RICARD USA,1492,The Glenlivet Oloroso Nadu,58.59,79.99,750,2,117.18,10,794.9,794.9,7.9,123780.22,677.72,85.26,5.0,6.78,58.59,Small,-468.72
3596,17035,PERNOD RICARD USA,1667,Redbreast 21 Yr Old Irish,153.84,199.99,750,30,4615.2,26,6499.74,5749.77,20.53,123780.22,1884.54,28.99,0.87,1.41,153.84,Medium,615.36
3597,17035,PERNOD RICARD USA,2216,Seagrams Extra Dry Gin,6.42,8.99,1000,144,924.48,144,1294.56,8.99,151.2,123780.22,370.08,28.59,1.0,1.4,6.42,Medium,0.0
3598,17035,PERNOD RICARD USA,2412,JP Wiser's Rye,15.38,21.99,750,1178,18117.64,914,19158.86,14391.1,720.84,123780.22,1041.22,5.43,0.78,1.06,15.379999999999999,Large,4060.32
3599,17035,PERNOD RICARD USA,2584,JP Wiser's Spiced Vanilla,14.28,18.99,750,70,999.6,102,1936.98,1481.22,80.48,123780.22,937.38,48.39,1.46,1.94,14.280000000000001,Medium,-456.96
3600,17035,PERNOD RICARD USA,2597,Beefeater 24,14.38,21.99,750,393,5651.34,518,9083.32,5446.1,408.24,123780.22,3431.98,37.78,1.32,1.61,14.38,Medium,-1797.5
3601,17035,PERNOD RICARD USA,2623,Ballantines,18.24,28.99,1750,3915,71409.6,2671,77432.29,52732.81,4909.25,123780.22,6022.69,7.78,0.68,1.08,18.240000000000002,Large,22690.559999999998
3602,17035,PERNOD RICARD USA,2660,Jameson Rarest Vintage Rsv,229.0,299.99,750,4,916.0,17,5099.83,5099.83,13.43,123780.22,4183.83,82.04,4.25,5.57,229.0,Small,-2977.0
3603,17035,PERNOD RICARD USA,2909,Lot No 40 Canadian Rye,37.03,59.99,750,7,259.21,39,2199.61,2139.62,30.8,123780.22,1940.4,88.22,5.57,8.49,37.029999999999994,Small,-1184.96
3604,17035,PERNOD RICARD USA,3061,Absolut Grapevine Vodka,11.32,16.99,750,88,996.16,371,5396.79,3799.39,292.5,123780.22,4400.63,81.54,4.22,5.42,11.32,Medium,-3203.56
3605,17035,PERNOD RICARD USA,3120,Absolut Cilantro,10.94,17.99,750,218,2384.92,197,3548.03,205.88,155.12,123780.22,1163.11,32.78,0.9,1.49,10.94,Medium,229.73999999999998
3606,17035,PERNOD RICARD USA,3193,Absolut Wild Tea,11.15,16.99,750,13,144.95,62,901.88,525.14,48.84,123780.22,756.93,83.93,4.77,6.22,11.149999999999999,Small,-546.35
3607,17035,PERNOD RICARD USA,3196,Absolut Orient Apple Vodka,14.81,19.99,750,1,14.81,6,119.94,119.94,4.74,123780.22,105.13,87.65,6.0,8.1,14.81,Small,-74.05
3608,17035,PERNOD RICARD USA,3235,Absolut Berri Acai,12.4,16.99,750,2395,29698.0,1905,33456.95,25230.66,1501.72,123780.22,3758.95,11.24,0.8,1.13,12.4,Large,6076.0
3609,17035,PERNOD RICARD USA,3384,Absolut Peppar Vodka,14.81,19.99,1000,13,192.53,12,239.88,19.99,12.6,123780.22,47.35,19.74,0.92,1.25,14.81,Small,14.81
3610,17035,PERNOD RICARD USA,3425,Olmeca Altos Plata Tequila,15.55,20.99,750,4151,64548.05,3043,67253.57,53625.75,2399.57,123780.22,2705.52,4.02,0.73,1.04,15.55,Large,17229.4
3611,17035,PERNOD RICARD USA,3457,Olmeca Altos Plata Tequila,22.38,34.99,1750,4187,93705.06,2703,95107.97,71684.64,4969.07,123780.22,1402.91,1.48,0.65,1.01,22.38,Large,33211.92
3612,17035,PERNOD RICARD USA,3617,Olmeca Altos Reposado,15.82,21.99,750,2712,42903.84,2084,45827.16,38130.66,1643.78,123780.22,2923.32,6.38,0.77,1.07,15.819999999999999,Large,9934.960000000001
3613,17035,PERNOD RICARD USA,3811,Absolut Spark Vodka,12.68,16.99,750,220,2789.6,1370,24278.3,13504.41,1079.52,123780.22,21488.7,88.51,6.23,8.7,12.68,Medium,-14582.0
3614,17035,PERNOD RICARD USA,5077,Malibu Red,12.69,16.99,750,209,2652.21,616,8956.84,5091.56,485.42,123780.22,6304.63,70.39,2.95,3.38,12.69,Medium,-5164.83
3615,17035,PERNOD RICARD USA,5145,Malibu Island Spiced Rum,9.12,14.99,750,22,200.64,47,587.03,287.27,37.01,123780.22,386.39,65.82,2.14,2.93,9.12,Small,-227.99999999999997
3616,17035,PERNOD RICARD USA,5168,Kahlua French Vanilla,13.66,18.99,750,2199,30038.34,1573,30115.27,25455.71,1240.99,123780.22,76.93,0.26,0.72,1.0,13.66,Large,8551.16
3617,17035,PERNOD RICARD USA,5169,Kahlua Hazelnut,12.2,18.99,750,149,1817.8,554,8410.96,4524.57,436.49,123780.22,6593.16,78.39,3.72,4.63,12.2,Medium,-4941.0
3618,17035,PERNOD RICARD USA,5192,Kahlua Mocha,13.56,18.99,750,1809,24530.04,1396,26728.04,23412.77,1101.49,123780.22,2198.0,8.22,0.77,1.09,13.56,Large,5600.280000000001
3619,17035,PERNOD RICARD USA,5653,Kahlua Cinnamon Spice,14.05,17.99,750,4,56.2,61,1169.39,1091.43,48.15,123780.22,1113.19,95.19,15.25,20.81,14.05,Small,-800.85
3620,17035,PERNOD RICARD USA,5773,Kahlua Midnight,15.26,19.99,750,1643,25072.18,1271,25407.29,19290.35,1002.33,123780.22,335.11,1.32,0.77,1.01,15.26,Large,5676.72
3621,17035,PERNOD RICARD USA,5875,Malibu Light Bl Hawaiian RTD,12.22,16.99,1750,4056,49564.32,2882,52485.18,39064.6,5298.0,123780.22,2920.86,5.57,0.71,1.06,12.22,Large,14346.28
3622,17035,PERNOD RICARD USA,6063,Avion Espresso,20.3,28.99,750,6,121.8,7,202.93,57.98,5.51,123780.22,81.13,39.98,1.17,1.67,20.3,Small,-20.3
3623,17035,PERNOD RICARD USA,6596,Kenwood Svgn Bl Sonoma,5.97,11.99,750,4800,28656.0,2972,31518.28,16750.28,330.57,123780.22,2862.28,9.08,0.62,1.1,5.97,Large,10913.16
3624,17035,PERNOD RICARD USA,7321,Malibu Cosmo Light RTD,12.77,16.99,1750,16,204.32,41,610.59,344.27,75.35,123780.22,406.27,66.54,2.56,2.99,12.77,Small,-319.25
3625,17035,PERNOD RICARD USA,7537,Avion Silver Tequila,70.86,109.99,1750,380,26926.8,484,40039.16,27332.76,889.85,123780.22,13112.36,32.75,1.27,1.49,70.86,Medium,-7369.44
3626,17035,PERNOD RICARD USA,8063,Absolut Pears,1.59,1.99,50,17,27.03,286,569.14,372.13,14.48,123780.22,542.11,95.25,16.82,21.06,1.59,Small,-427.71000000000004
3627,17035,PERNOD RICARD USA,8084,Plymouth Navy Strength Gin,27.0,36.99,750,6,162.0,6,221.94,36.99,4.72,123780.22,59.94,27.01,1.0,1.37,27.0,Small,0.0
3628,17035,PERNOD RICARD USA,8131,Lillet White French Aperiti,10.38,17.99,750,4853,50374.14,3109,55930.91,36213.87,344.69,123780.22,5556.77,9.94,0.64,1.11,10.379999999999999,Large,18102.72
3629,17035,PERNOD RICARD USA,8616,Olmeca Altos Reposado,16.42,26.99,1000,46,755.32,31,832.69,375.86,32.55,123780.22,77.37,9.29,0.67,1.1,16.42,Medium,246.3
3630,17035,PERNOD RICARD USA,8943,Malibu Rum Sparkler RTD,7.74,13.99,750,216,1671.84,647,6478.53,3521.49,509.79,123780.22,4806.69,74.19,3.0,3.88,7.739999999999999,Medium,-3335.94
3631,17035,PERNOD RICARD USA,8958,Malibu Peach Sparkler RTD,7.99,13.99,750,142,1134.58,496,4975.04,2947.07,390.92,123780.22,3840.46,77.19,3.49,4.38,7.989999999999999,Medium,-2828.46
3632,17035,PERNOD RICARD USA,10792,Perrier Jouet Fleur Rose,107.48,169.9,750,21,2257.08,40,6319.6,3001.81,4.46,123780.22,4062.52,64.28,1.9,2.8,107.47999999999999,Small,-2042.1200000000001
3633,17035,PERNOD RICARD USA,12757,Graffigna Centenario Pnt Gri,6.7,11.99,750,262,1755.4,207,2177.93,953.08,23.08,123780.22,422.53,19.4,0.79,1.24,6.7,Medium,368.5
3634,17035,PERNOD RICARD USA,15745,Sandeman 10 Yr Tawny Port,14.28,23.99,750,214,3055.92,137,3653.63,2823.95,15.13,123780.22,597.71,16.36,0.64,1.2,14.280000000000001,Medium,1099.56
3635,17035,PERNOD RICARD USA,15954,Jacobs Crk Moscato Rose,7.23,14.99,750,2,14.46,6,89.94,74.95,0.66,123780.22,75.48,83.92,3.0,6.22,7.23,Small,-28.92
3636,17035,PERNOD RICARD USA,18592,Deadbolt Red,5.4,12.99,750,2234,12063.6,1591,15432.09,8221.63,177.0,123780.22,3368.49,21.83,0.71,1.28,5.4,Large,3472.2000000000003
3637,17035,PERNOD RICARD USA,21151,Flight Song Svgn Bl,6.57,13.99,750,2154,14151.78,1420,15909.8,6765.92,158.37,123780.22,1758.02,11.05,0.66,1.12,6.57,Large,4822.38
3638,17035,PERNOD RICARD USA,21690,Kenwood Chard 12,5.55,8.49,750,39,216.45,240,2037.6,551.85,26.89,123780.22,1821.15,89.38,6.15,9.41,5.55,Medium,-1115.55
3639,17035,PERNOD RICARD USA,22019,Mumm Napa Brut Rose,9.73,14.99,750,9424,91695.52,6236,106773.24,46937.63,695.55,123780.22,15077.72,14.12,0.66,1.16,9.73,Large,31019.24
3640,17035,PERNOD RICARD USA,24650,Perrier Jouet BE Luxury Case,77.23,111.99,750,39,3011.97,65,7305.35,4595.59,7.21,123780.22,4293.38,58.77,1.67,2.43,77.22999999999999,Medium,-2007.98
3641,17035,PERNOD RICARD USA,24703,Kenwood J London Cab Svgn,15.43,22.99,750,642,9906.06,342,10755.58,6051.07,38.02,123780.22,849.52,7.9,0.53,1.09,15.43,Large,4629.0
